ID,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
AB11735,2,0,1,1,24.6,28.03,83,,256
AB11736,2,0,0,1,24.6,28.03,83,,153
AB11737,2,0,0,1,24.6,28.03,83,,107
AB11738,2,0,0,1,23.78,27.275,88,,75
AB11739,2,0,0,1,23.78,27.275,83,,32
AB11740,2,0,0,1,22.96,26.515,88,7.0015,9
AB11741,2,0,0,1,22.96,26.515,88,,22
AB11742,2,0,0,2,22.14,25.76,94,,42
AB11743,2,0,0,1,22.96,26.515,88,,87
AB11744,2,0,0,1,23.78,27.275,83,,197
AB11745,2,0,0,1,25.42,29.545,78,7.0015,284
AB11746,2,0,0,1,27.06,31.06,65,,432
AB11747,2,0,0,1,28.7,32.575,58,,575
AB11748,2,0,0,1,29.52,33.335,58,7.0015,550
AB11749,2,0,0,1,30.34,34.09,55,,524
AB11750,2,0,0,3,28.7,32.575,61,19.9995,428
AB11751,2,0,0,3,27.06,31.06,74,12.998,541
AB11752,2,0,0,2,27.88,31.82,65,26.0027,540
AB11753,2,0,0,2,27.88,31.82,65,19.9995,502
AB11754,2,0,0,2,27.06,31.06,69,23.9994,434
AB11755,2,0,0,2,25.42,29.545,73,22.0028,405
AB11756,2,0,0,1,24.6,28.79,78,16.9979,309
AB11757,2,0,0,2,23.78,27.275,78,15.0013,269
AB11758,2,0,0,2,23.78,27.275,78,12.998,217
AB11759,2,0,0,2,22.96,26.515,83,19.0012,149
AB11760,2,0,0,2,22.96,26.515,83,,134
AB11761,2,0,0,2,22.14,25.76,83,15.0013,121
AB11762,2,0,0,2,22.14,25.76,83,19.0012,93
AB11763,2,0,0,2,22.14,25.76,83,12.998,28
AB11764,2,0,0,3,21.32,25,83,,16
AB11765,2,0,0,3,21.32,25,83,,11
AB11766,2,0,0,3,21.32,25,83,15.0013,17
AB11767,2,0,0,3,21.32,25,83,,36
AB11768,2,0,0,2,20.5,24.24,88,,114
AB11769,2,0,0,2,21.32,25,83,,191
AB11770,2,0,0,2,22.14,25.76,77,7.0015,333
AB11771,2,0,0,1,22.96,26.515,73,7.0015,414
AB11772,2,0,0,2,24.6,30.305,64,,558
AB11773,2,0,0,2,24.6,30.305,64,,565
AB11774,2,0,0,2,24.6,30.305,64,7.0015,518
AB11775,2,0,0,2,25.42,30.305,61,7.0015,571
AB11776,2,0,0,2,25.42,30.305,61,,544
AB11777,2,0,0,2,25.42,30.305,65,,511
AB11778,2,0,0,2,25.42,30.305,61,12.998,463
AB11779,2,0,0,2,24.6,30.305,64,,383
AB11780,2,0,0,1,24.6,30.305,64,12.998,276
AB11781,2,0,0,1,22.96,26.515,73,12.998,203
AB11782,2,0,0,1,22.96,26.515,73,,157
AB11783,2,0,0,1,21.32,25,77,12.998,102
AB11784,2,0,1,2,21.32,25,77,,34
AB11785,2,0,1,2,21.32,25,77,12.998,9
AB11786,2,0,1,1,20.5,24.24,77,12.998,6
AB11787,2,0,1,1,20.5,24.24,77,12.998,5
AB11788,2,0,1,2,18.86,22.725,88,,2
AB11789,2,0,1,1,18.86,22.725,88,7.0015,23
AB11790,2,0,1,1,18.86,22.725,88,7.0015,142
AB11791,2,0,1,2,19.68,23.485,82,7.0015,385
AB11792,2,0,1,2,20.5,24.24,82,12.998,639
AB11793,2,0,1,2,20.5,24.24,82,15.0013,350
AB11794,2,0,1,2,21.32,25,77,12.998,190
AB11795,2,0,1,2,22.14,25.76,73,12.998,213
AB11796,2,0,1,2,22.96,26.515,68,15.0013,263
AB11797,2,0,1,2,24.6,31.06,53,22.0028,272
AB11798,2,0,1,2,25.42,31.06,50,23.9994,239
AB11799,2,,1,2,25.42,31.06,53,19.9995,262
AB11800,2,,1,2,24.6,31.06,53,26.0027,388
AB11801,2,,1,2,24.6,31.06,53,22.0028,769
AB11802,2,,1,2,24.6,31.06,53,23.9994,680
AB11803,2,,1,1,23.78,27.275,56,22.0028,546
AB11804,2,,1,1,22.14,25.76,52,19.0012,323
AB11805,2,,1,2,22.14,25.76,45,15.0013,247
AB11806,2,,1,2,22.14,25.76,45,16.9979,173
AB11807,2,,1,2,22.14,25.76,45,12.998,113
AB11808,2,,1,2,21.32,25,52,16.9979,38
AB11809,2,,1,2,21.32,25,59,15.0013,9
AB11810,2,,1,2,21.32,25,63,19.9995,16
AB11811,2,,1,2,21.32,25,68,19.0012,6
AB11812,2,,1,2,21.32,25,68,22.0028,5
AB11813,2,,1,2,21.32,25,72,19.0012,20
AB11814,2,,1,1,20.5,24.24,77,19.9995,165
AB11815,2,,1,1,21.32,25,72,19.0012,463
AB11816,2,,1,2,22.14,25.76,73,19.9995,641
AB11817,2,,1,2,22.96,26.515,68,23.9994,295
AB11818,2,,1,2,23.78,27.275,68,,157
AB11819,2,,1,2,24.6,30.305,64,26.0027,217
AB11820,2,,1,2,25.42,30.305,65,22.0028,263
AB11821,2,,1,3,26.24,30.305,65,16.9979,219
AB11822,2,,1,3,25.42,30.305,69,22.0028,71
AB11823,2,,1,3,25.42,29.545,73,16.9979,134
AB11824,2,,1,3,26.24,30.305,73,15.0013,389
AB11825,2,,1,2,26.24,30.305,69,19.0012,717
AB11826,2,,1,2,26.24,30.305,69,19.0012,710
AB11827,2,,1,2,26.24,30.305,69,19.0012,458
AB11828,2,,1,2,26.24,30.305,69,19.0012,302
AB11829,2,,1,2,26.24,30.305,65,19.0012,223
AB11830,2,,1,3,24.6,28.79,78,16.9979,147
AB11831,2,,1,3,24.6,28.79,78,22.0028,63
AB11832,2,,1,2,23.78,27.275,83,12.998,35
AB11833,2,,1,2,24.6,28.79,78,16.9979,14
AB11834,2,,1,3,22.96,26.515,88,30.0026,1
AB11835,2,,1,3,22.96,26.515,88,,2
AB11836,2,,1,3,22.96,26.515,88,15.0013,5
AB11837,2,,1,2,22.96,26.515,88,,28
AB11838,2,,1,2,22.96,26.515,88,7.0015,126
AB11839,2,,1,2,22.96,26.515,94,12.998,418
AB11840,2,,1,2,24.6,28.03,83,,622
AB11841,2,,1,2,24.6,28.03,83,,325
AB11842,2,,1,2,25.42,30.305,65,16.9979,153
AB11843,2,,1,2,25.42,31.06,59,19.9995,201
AB11844,2,,1,2,25.42,31.06,57,15.0013,280
AB11845,2,,1,2,26.24,31.06,53,16.9979,266
AB11846,2,,1,2,26.24,31.06,53,16.9979,243
AB11847,2,,1,2,26.24,31.06,53,7.0015,259
AB11848,2,,1,2,27.06,31.06,50,12.998,357
AB11849,2,,1,2,26.24,31.06,53,,705
AB11850,2,,1,3,21.32,25,77,39.0007,372
AB11851,2,,1,3,20.5,24.24,77,23.9994,98
AB11852,2,,1,3,20.5,24.24,82,15.0013,51
AB11853,2,,1,3,20.5,24.24,82,,34
AB11854,2,,1,3,19.68,23.485,82,7.0015,67
AB11855,2,,1,3,19.68,23.485,82,12.998,55
AB11856,2,,1,3,20.5,24.24,77,,33
AB11857,2,,1,2,19.68,23.485,88,,11
AB11858,2,,1,2,19.68,23.485,88,7.0015,3
AB11859,2,,1,1,18.86,22.725,88,15.0013,3
AB11860,2,,1,1,18.86,22.725,77,12.998,2
AB11861,2,,1,1,18.86,22.725,72,19.9995,24
AB11862,2,,1,1,18.04,21.97,72,15.0013,139
AB11863,2,,1,1,18.04,21.97,72,19.9995,401
AB11864,2,,1,1,18.86,22.725,67,23.9994,630
AB11865,2,,1,1,20.5,24.24,59,31.0009,361
AB11866,2,,1,1,20.5,24.24,51,,154
AB11867,2,,1,1,21.32,25,48,35.0008,256
AB11868,2,,1,1,21.32,25,48,,272
AB11869,2,,1,1,22.14,25.76,39,30.0026,318
AB11870,2,,1,1,22.96,26.515,37,,247
AB11871,2,,1,1,22.14,25.76,37,26.0027,271
AB11872,2,,1,1,23.78,27.275,30,31.0009,421
AB11873,2,,1,1,24.6,31.06,31,26.0027,732
AB11874,2,,1,1,22.96,26.515,35,35.0008,770
AB11875,2,,1,1,22.14,25.76,37,23.9994,553
AB11876,2,,1,1,21.32,25,40,22.0028,374
AB11877,2,,1,1,20.5,24.24,42,12.998,230
AB11878,2,,1,1,20.5,24.24,42,7.0015,232
AB11879,2,,1,1,19.68,23.485,48,7.0015,135
AB11880,2,,1,1,18.86,22.725,55,7.0015,64
AB11881,2,,1,1,18.86,22.725,51,,46
AB11882,2,,1,1,18.86,22.725,44,,31
AB11883,2,,1,1,18.86,22.725,41,19.0012,13
AB11884,2,,1,1,17.22,21.21,50,12.998,9
AB11885,2,,1,1,17.22,21.21,47,,26
AB11886,2,,1,1,17.22,21.21,50,16.9979,135
AB11887,2,,1,1,17.22,21.21,50,16.9979,351
AB11888,2,,1,1,18.86,22.725,44,16.9979,620
AB11889,2,,1,1,19.68,23.485,41,19.9995,322
AB11890,2,,1,1,21.32,25,36,22.0028,210
AB11891,2,,1,1,22.96,26.515,35,16.9979,291
AB11892,2,,1,1,22.96,26.515,28,,348
AB11893,2,,1,1,24.6,30.305,26,26.0027,363
AB11894,2,,1,1,25.42,30.305,23,15.0013,334
AB11895,2,,1,1,25.42,30.305,25,12.998,439
AB11896,2,,1,1,25.42,30.305,25,22.0028,525
AB11897,2,,1,1,26.24,30.305,23,16.9979,779
AB11898,2,,1,1,26.24,30.305,23,19.0012,596
AB11899,2,,1,1,26.24,30.305,23,16.9979,503
AB11900,2,,1,1,25.42,30.305,25,,341
AB11901,2,,1,1,24.6,30.305,28,7.0015,270
AB11902,2,,1,1,22.96,26.515,35,15.0013,234
AB11903,2,,1,1,22.14,25.76,37,12.998,180
AB11904,2,,0,1,21.32,25,42,,136
AB11905,2,,0,1,20.5,24.24,48,,93
AB11906,2,,0,1,18.86,22.725,59,,56
AB11907,2,,0,1,19.68,23.485,59,,34
AB11908,2,,0,1,18.04,21.97,67,7.0015,9
AB11909,2,,0,1,17.22,21.21,67,,13
AB11910,2,,0,1,17.22,21.21,67,,33
AB11911,2,,0,1,17.22,21.21,71,,67
AB11912,2,,0,1,21.32,25,48,,178
AB11913,2,,0,1,22.14,25.76,49,,335
AB11914,2,,0,1,22.96,26.515,49,,411
AB11915,2,,0,1,25.42,31.06,41,,522
AB11916,2,,0,1,26.24,31.06,36,,559
AB11917,2,,0,1,26.24,31.06,36,12.998,659
AB11918,2,,0,1,27.06,31.06,36,12.998,615
AB11919,2,,0,1,27.88,31.06,24,12.998,590
AB11920,2,,0,2,28.7,31.82,21,12.998,591
AB11921,2,,0,2,27.06,31.06,36,12.998,576
AB11922,2,,0,2,27.06,31.06,31,12.998,546
AB11923,2,,0,2,26.24,31.06,36,,439
AB11924,2,,0,1,25.42,31.06,46,,287
AB11925,2,,0,2,24.6,30.305,60,,230
AB11926,2,,0,1,22.96,26.515,68,,274
AB11927,2,,0,1,23.78,27.275,56,,176
AB11928,2,,0,1,22.96,26.515,64,,98
AB11929,2,,0,2,22.14,25.76,68,,94
AB11930,2,,0,2,22.14,25.76,68,,82
AB11931,2,,0,2,22.14,25.76,64,,28
AB11932,2,,0,2,22.14,25.76,68,12.998,9
AB11933,2,,0,1,21.32,25,72,12.998,12
AB11934,2,,0,1,21.32,25,68,,21
AB11935,2,,0,1,21.32,25,68,,60
AB11936,2,,0,1,22.96,26.515,64,,156
AB11937,2,,0,1,24.6,31.06,56,,222
AB11938,2,,0,1,24.6,30.305,60,16.9979,350
AB11939,2,,0,1,25.42,31.06,57,16.9979,428
AB11940,2,,0,1,26.24,31.06,57,15.0013,531
AB11941,2,,0,1,27.88,31.82,54,16.9979,602
AB11942,2,,0,1,28.7,32.575,48,,552
AB11943,2,,0,1,29.52,32.575,45,23.9994,499
AB11944,2,,0,1,29.52,32.575,42,16.9979,564
AB11945,2,,0,1,28.7,31.82,45,,478
AB11946,2,,0,2,27.88,31.82,44,23.9994,389
AB11947,2,,0,2,27.06,31.06,50,,339
AB11948,2,,0,2,27.06,31.06,50,19.0012,230
AB11949,2,,0,2,26.24,31.06,53,12.998,169
AB11950,2,,0,2,25.42,30.305,61,,131
AB11951,2,,0,2,25.42,31.06,57,15.0013,74
AB11952,2,,1,2,24.6,31.06,56,16.9979,35
AB11953,2,,1,2,24.6,30.305,60,19.0012,11
AB11954,2,,1,1,24.6,30.305,60,19.9995,2
AB11955,2,,1,2,23.78,27.275,68,22.0028,2
AB11956,2,,1,2,22.14,25.76,77,15.0013,6
AB11957,2,,1,2,22.14,25.76,77,,26
AB11958,2,,1,3,21.32,25,94,19.9995,65
AB11959,2,,1,3,21.32,25,94,12.998,75
AB11960,2,,1,3,22.14,25.76,88,15.0013,156
AB11961,2,,1,3,22.14,25.76,88,19.0012,110
AB11962,2,,1,3,22.14,25.76,88,16.9979,59
AB11963,2,,1,2,22.96,26.515,83,15.0013,79
AB11964,2,,1,2,22.96,26.515,88,19.0012,185
AB11965,2,,1,2,25.42,29.545,73,15.0013,176
AB11966,2,,1,2,25.42,29.545,73,16.9979,171
AB11967,2,,1,2,25.42,29.545,73,,196
AB11968,2,,1,3,25.42,30.305,69,19.0012,111
AB11969,2,,1,3,22.96,26.515,88,16.9979,229
AB11970,2,,1,2,23.78,27.275,83,,300
AB11971,2,,1,3,23.78,27.275,88,,304
AB11972,2,,1,2,23.78,27.275,88,12.998,189
AB11973,2,,1,2,23.78,27.275,83,,152
AB11974,2,,1,2,23.78,27.275,78,,129
AB11975,2,,1,2,23.78,27.275,78,7.0015,75
AB11976,2,,1,2,22.96,26.515,88,,32
AB11977,2,,1,3,22.96,26.515,88,,19
AB11978,2,,1,2,22.96,26.515,88,,4
AB11979,2,,1,3,23.78,27.275,83,,6
AB11980,2,,1,3,22.96,26.515,94,,5
AB11981,2,,1,3,22.96,26.515,94,15.0013,8
AB11982,2,,1,3,22.96,26.515,94,15.0013,24
AB11983,2,,1,3,22.96,26.515,94,,92
AB11984,2,,1,2,23.78,27.275,88,,409
AB11985,2,,1,2,23.78,27.275,88,,355
AB11986,2,,1,1,25.42,29.545,78,7.0015,171
AB11987,2,,1,1,26.24,29.545,78,12.998,224
AB11988,2,,1,1,26.24,30.305,73,12.998,264
AB11989,2,,1,3,26.24,30.305,73,12.998,239
AB11990,2,0,1,2,26.24,30.305,73,12.998,184
AB11991,2,0,1,2,28.7,32.575,61,,256
AB11992,2,0,1,1,27.88,31.82,65,,374
AB11993,2,0,1,1,27.88,31.82,65,7.0015,678
AB11994,2,0,1,1,28.7,32.575,61,,733
AB11995,2,0,1,1,27.06,31.06,69,,512
AB11996,2,0,1,3,26.24,30.305,73,,263
AB11997,2,0,1,3,26.24,30.305,73,19.0012,109
AB11998,2,0,1,1,23.78,27.275,78,15.0013,83
AB11999,2,,1,3,22.96,26.515,88,7.0015,71
AB12000,2,,1,2,23.78,27.275,88,,39
AB12001,2,,1,2,23.78,27.275,88,,21
AB12002,2,,1,1,22.96,26.515,94,12.998,19
AB12003,2,,1,1,22.96,26.515,88,7.0015,6
AB12004,2,,1,1,22.14,25.76,94,,4
AB12005,2,,1,1,22.14,25.76,94,7.0015,38
AB12006,2,,1,1,22.14,25.76,94,,158
AB12007,2,,1,1,22.96,26.515,83,,440
AB12008,2,,1,1,23.78,27.275,83,,650
AB12009,2,,1,2,24.6,28.79,78,,347
AB12010,2,,1,1,27.06,31.06,61,,192
AB12011,2,,1,1,28.7,32.575,54,,267
AB12012,2,,1,1,28.7,32.575,54,12.998,330
AB12013,2,,1,1,29.52,32.575,42,,350
AB12014,2,,1,1,29.52,32.575,42,,263
AB12015,2,,1,2,29.52,33.335,48,7.0015,274
AB12016,2,,1,1,29.52,32.575,45,7.0015,446
AB12017,2,,1,1,29.52,33.335,51,12.998,873
AB12018,2,,1,1,29.52,33.335,51,15.0013,846
AB12019,2,,1,1,28.7,32.575,54,19.0012,590
AB12020,2,,1,1,27.06,31.06,65,16.9979,459
AB12021,2,,1,1,26.24,30.305,73,12.998,393
AB12022,2,,1,1,26.24,30.305,73,,286
AB12023,2,,1,1,25.42,29.545,78,7.0015,133
AB12024,2,,1,1,24.6,28.79,78,,79
AB12025,2,,1,1,24.6,28.03,83,,28
AB12026,2,,1,1,24.6,28.79,78,,16
AB12027,2,,1,1,24.6,29.545,73,16.9979,3
AB12028,2,,1,1,24.6,30.305,64,22.0028,16
AB12029,2,,1,1,22.96,26.515,68,22.0028,35
AB12030,2,,1,1,22.14,25.76,73,23.9994,159
AB12031,2,,1,1,22.14,25.76,73,26.0027,474
AB12032,2,,1,1,21.32,25,55,30.0026,634
AB12033,2,,1,1,22.14,25.76,52,,346
AB12034,2,,1,1,22.96,26.515,52,16.9979,205
AB12035,2,,1,1,23.78,27.275,49,15.0013,279
AB12036,2,,1,1,24.6,31.06,43,12.998,348
AB12037,2,,1,1,25.42,31.06,41,12.998,327
AB12038,2,,1,1,26.24,31.06,38,12.998,270
AB12039,2,,1,1,26.24,31.06,36,16.9979,316
AB12040,2,,1,1,27.06,31.06,31,12.998,430
AB12041,2,,1,1,27.06,31.06,31,,852
AB12042,2,,1,1,27.06,31.06,27,,868
AB12043,2,,1,1,26.24,31.06,31,12.998,537
AB12044,2,,1,1,24.6,31.06,40,12.998,446
AB12045,2,,1,1,23.78,27.275,40,7.0015,299
AB12046,2,,1,1,22.96,26.515,43,,251
AB12047,2,,1,1,22.14,25.76,49,,166
AB12048,2,,1,1,21.32,25,59,7.0015,70
AB12049,2,,1,1,20.5,24.24,59,,49
AB12050,2,,1,1,19.68,23.485,67,,21
AB12051,2,,1,1,18.86,22.725,72,,14
AB12052,2,,1,1,18.86,22.725,77,,11
AB12053,2,,1,1,18.86,22.725,77,7.0015,34
AB12054,2,,1,1,18.04,21.97,77,,182
AB12055,2,,1,1,18.86,22.725,82,7.0015,515
AB12056,2,,1,1,21.32,25,59,,745
AB12057,2,,1,1,22.96,26.515,56,7.0015,361
AB12058,2,,1,1,24.6,31.06,46,,255
AB12059,2,,1,1,25.42,31.06,43,,334
AB12060,2,,1,1,25.42,31.06,41,12.998,360
AB12061,2,,1,1,26.24,31.06,36,,395
AB12062,2,,1,1,27.06,31.06,34,,350
AB12063,2,,1,1,27.06,31.06,36,12.998,391
AB12064,2,,1,1,27.06,31.06,34,16.9979,568
AB12065,2,,1,1,27.06,31.06,34,,812
AB12066,2,,1,1,26.24,31.06,38,15.0013,669
AB12067,2,,1,1,25.42,31.06,41,12.998,483
AB12068,2,,1,1,25.42,31.06,41,,337
AB12069,2,,1,1,24.6,31.06,40,,258
AB12070,2,,1,1,22.96,26.515,52,22.0028,251
AB12071,2,,1,1,21.32,25,55,,174
AB12072,2,,0,1,21.32,25,48,7.0015,148
AB12073,2,,0,1,20.5,24.24,48,,104
AB12074,2,,0,1,20.5,24.24,51,7.0015,69
AB12075,2,,0,1,20.5,24.24,48,7.0015,33
AB12076,2,,0,1,19.68,23.485,59,,14
AB12077,2,,0,1,18.86,22.725,67,,12
AB12078,2,,0,1,18.04,21.97,72,,50
AB12079,2,,0,1,18.86,22.725,67,7.0015,95
AB12080,2,,0,1,21.32,25,52,,195
AB12081,2,,0,1,22.96,26.515,43,,292
AB12082,2,,0,1,22.96,26.515,43,,452
AB12083,2,,0,1,25.42,31.06,38,,586
AB12084,2,,0,1,27.06,31.06,36,,642
AB12085,2,,0,1,28.7,31.82,37,,704
AB12086,2,,0,1,29.52,32.575,30,,730
AB12087,2,,0,1,29.52,32.575,30,7.0015,672
AB12088,2,,0,1,30.34,32.575,30,7.0015,642
AB12089,2,,0,1,30.34,32.575,30,,626
AB12090,2,,0,1,30.34,32.575,33,,645
AB12091,2,,0,1,28.7,31.82,39,,432
AB12092,2,,0,1,27.88,31.82,41,,315
AB12093,2,,0,1,26.24,31.06,50,,259
AB12094,2,,0,1,26.24,31.06,47,,338
AB12095,2,,0,1,24.6,31.06,56,,239
AB12096,2,,0,1,23.78,27.275,53,7.0015,170
AB12097,2,,0,1,22.96,26.515,52,,130
AB12098,2,,0,1,22.96,26.515,52,,98
AB12099,2,,0,1,22.14,25.76,56,,66
AB12100,2,,0,1,21.32,25,68,,16
AB12101,2,,0,1,20.5,24.24,72,7.0015,8
AB12102,2,,0,1,20.5,24.24,63,,25
AB12103,2,,0,1,21.32,25,68,12.998,90
AB12104,2,,0,1,22.96,26.515,56,,171
AB12105,2,,0,1,25.42,31.06,32,16.9979,313
AB12106,2,,0,1,27.06,31.06,34,19.9995,432
AB12107,2,,0,1,27.06,31.06,36,22.0028,581
AB12108,2,,0,1,27.88,31.82,36,22.0028,637
AB12109,2,,0,1,28.7,31.82,37,19.0012,607
AB12110,2,,0,1,29.52,32.575,39,26.0027,543
AB12111,2,,0,2,28.7,31.82,39,,502
AB12112,2,,0,1,29.52,32.575,42,23.9994,577
AB12113,2,,0,1,29.52,32.575,45,22.0028,549
AB12114,2,,0,1,28.7,32.575,51,22.0028,474
AB12115,2,,0,1,27.06,31.06,61,,402
AB12116,2,,0,1,27.06,31.06,61,,274
AB12117,2,,0,1,26.24,30.305,69,26.0027,233
AB12118,2,,0,1,25.42,29.545,73,22.0028,145
AB12119,2,,0,3,24.6,28.79,78,23.9994,86
AB12120,2,,1,3,23.78,27.275,88,19.9995,40
AB12121,2,,1,3,23.78,27.275,88,23.9994,15
AB12122,2,,1,3,22.96,26.515,94,16.9979,11
AB12123,2,,1,2,22.96,26.515,88,19.9995,2
AB12124,2,,1,3,22.96,26.515,88,19.9995,7
AB12125,2,,1,3,22.96,26.515,88,19.9995,15
AB12126,2,,1,3,22.96,26.515,88,19.9995,79
AB12127,2,,1,3,22.96,26.515,88,19.9995,153
AB12128,2,,1,3,22.96,26.515,88,16.9979,270
AB12129,2,,1,3,22.96,26.515,88,15.0013,186
AB12130,2,,1,3,23.78,27.275,88,19.0012,99
AB12131,2,,1,2,24.6,28.03,83,,106
AB12132,2,,1,2,24.6,28.03,83,16.9979,170
AB12133,2,,1,3,24.6,28.03,83,16.9979,184
AB12134,2,,1,3,24.6,28.03,83,12.998,180
AB12135,2,,1,2,26.24,30.305,73,12.998,225
AB12136,2,,1,2,26.24,30.305,73,16.9979,315
AB12137,2,,1,2,27.06,31.06,69,16.9979,508
AB12138,2,,1,1,26.24,30.305,73,7.0015,530
AB12139,2,,1,1,27.06,31.06,69,,448
AB12140,2,,1,1,26.24,30.305,69,,336
AB12141,2,,1,1,25.42,30.305,69,,241
AB12142,2,,1,2,25.42,29.545,73,,142
AB12143,2,,1,1,25.42,29.545,73,19.0012,97
AB12144,2,,1,1,23.78,27.275,83,16.9979,36
AB12145,2,,1,2,23.78,27.275,83,,27
AB12146,2,,1,2,23.78,27.275,83,7.0015,11
AB12147,2,,1,2,23.78,27.275,83,7.0015,5
AB12148,2,,1,2,22.96,26.515,88,,7
AB12149,2,,1,3,22.96,26.515,88,12.998,17
AB12150,2,,1,3,22.96,26.515,88,7.0015,137
AB12151,2,,1,3,22.96,26.515,88,7.0015,324
AB12152,2,,1,2,22.96,26.515,88,,590
AB12153,2,,1,2,24.6,28.03,83,7.0015,333
AB12154,2,,1,2,24.6,28.79,78,,200
AB12155,2,,1,2,24.6,28.79,78,,189
AB12156,2,,1,2,25.42,29.545,78,7.0015,254
AB12157,2,,1,2,26.24,30.305,73,,243
AB12158,2,,1,2,26.24,30.305,73,7.0015,222
AB12159,2,,1,1,28.7,32.575,61,,245
AB12160,2,,1,1,27.88,31.82,61,7.0015,386
AB12161,2,,1,1,29.52,33.335,54,,785
AB12162,2,,1,1,27.88,31.82,61,,785
AB12163,2,,1,1,27.06,31.06,69,15.0013,364
AB12164,2,,1,1,26.24,30.305,73,16.9979,373
AB12165,2,,1,1,25.42,29.545,78,,261
AB12166,2,,1,1,25.42,29.545,73,,174
AB12167,2,,1,1,25.42,29.545,73,7.0015,105
AB12168,2,,1,1,25.42,29.545,78,,47
AB12169,2,,1,1,24.6,28.03,83,,32
AB12170,2,,1,2,24.6,28.03,83,,12
AB12171,2,,1,1,24.6,28.79,78,7.0015,5
AB12172,2,,1,3,23.78,27.275,83,12.998,3
AB12173,2,,1,3,22.96,26.515,88,16.9979,35
AB12174,2,,1,1,22.96,26.515,88,7.0015,160
AB12175,2,,1,1,23.78,27.275,83,,468
AB12176,2,,1,1,23.78,27.275,83,,719
AB12177,2,,1,2,25.42,29.545,78,,297
AB12178,2,,1,1,25.42,29.545,78,,191
AB12179,2,,1,1,26.24,30.305,73,,197
AB12180,2,,1,2,27.06,31.06,69,,248
AB12181,2,,1,2,27.06,31.06,74,,270
AB12182,2,,1,1,27.88,31.82,65,,248
AB12183,2,,1,2,28.7,32.575,61,,257
AB12184,2,,1,3,28.7,32.575,61,,278
AB12185,2,,1,3,26.24,30.305,69,7.0015,285
AB12186,2,,1,3,26.24,30.305,69,7.0015,327
AB12187,2,,1,2,25.42,28.79,83,,376
AB12188,2,,1,2,25.42,28.79,83,,295
AB12189,2,,1,2,25.42,28.79,83,,245
AB12190,2,,1,2,25.42,28.79,83,,159
AB12191,2,,1,1,24.6,28.03,83,,106
AB12192,2,,1,1,24.6,28.03,83,,56
AB12193,2,,1,1,24.6,27.275,88,,30
AB12194,2,,1,1,24.6,27.275,88,,16
AB12195,2,,1,2,24.6,27.275,88,7.0015,4
AB12196,2,,1,2,24.6,27.275,88,,5
AB12197,2,,1,2,24.6,27.275,88,,30
AB12198,2,,1,2,24.6,27.275,88,,156
AB12199,2,,1,1,24.6,28.03,83,7.0015,415
AB12200,2,,1,1,25.42,29.545,73,,692
AB12201,2,,1,1,25.42,29.545,73,,301
AB12202,2,,1,1,26.24,30.305,65,,185
AB12203,2,,1,1,27.06,31.06,65,,221
AB12204,2,,1,1,28.7,32.575,58,7.0015,289
AB12205,2,,1,1,29.52,33.335,54,,302
AB12206,2,,1,1,30.34,34.09,55,15.0013,252
AB12207,2,,1,1,30.34,34.09,55,16.9979,291
AB12208,2,,1,1,30.34,34.09,55,23.9994,390
AB12209,2,,1,1,30.34,34.09,55,19.0012,798
AB12210,2,,1,1,29.52,33.335,54,22.0028,752
AB12211,2,,1,1,28.7,32.575,61,19.9995,492
AB12212,2,,1,2,27.06,31.06,69,19.0012,398
AB12213,2,,1,3,26.24,29.545,78,,285
AB12214,2,,1,2,26.24,29.545,78,7.0015,243
AB12215,2,,1,2,26.24,29.545,78,,167
AB12216,2,,1,1,25.42,28.79,83,,73
AB12217,2,,1,1,25.42,28.79,83,,42
AB12218,2,,1,2,25.42,28.79,83,,23
AB12219,2,,1,2,25.42,28.03,88,7.0015,14
AB12220,2,,1,2,25.42,28.03,88,,9
AB12221,2,,1,2,25.42,28.03,88,,30
AB12222,2,,1,2,25.42,28.03,88,7.0015,113
AB12223,2,,1,2,25.42,28.03,88,,359
AB12224,2,,1,2,26.24,28.79,89,7.0015,583
AB12225,2,,1,2,26.24,28.79,89,,340
AB12226,2,,1,1,27.88,31.82,79,,232
AB12227,2,,1,1,27.88,31.82,79,,283
AB12228,2,,1,1,29.52,34.09,66,7.0015,321
AB12229,2,,1,1,30.34,34.09,62,,333
AB12230,2,,1,1,30.34,34.09,58,,367
AB12231,2,,1,1,31.16,35.605,62,12.998,466
AB12232,2,,1,1,31.98,35.605,52,15.0013,584
AB12233,2,,1,1,31.16,35.605,62,19.0012,653
AB12234,2,,1,1,31.16,35.605,62,12.998,522
AB12235,2,,1,1,30.34,34.09,62,16.9979,404
AB12236,2,,1,1,28.7,32.575,65,,350
AB12237,2,,1,1,28.7,32.575,65,,255
AB12238,2,,1,1,27.06,31.06,74,7.0015,212
AB12239,2,,1,1,27.06,30.305,78,15.0013,166
AB12240,2,,0,1,26.24,28.79,83,,116
AB12241,2,,0,1,26.24,28.79,83,,82
AB12242,2,,0,1,26.24,28.79,89,,64
AB12243,2,,0,1,25.42,28.03,88,7.0015,31
AB12244,2,,0,1,25.42,28.03,88,,2
AB12245,2,,0,1,25.42,28.79,83,16.9979,10
AB12246,2,,0,1,25.42,28.03,88,12.998,31
AB12247,2,,0,2,25.42,28.03,88,,54
