ID,temp,atemp,humidity,windspeed,count
AB10421,9.84,12.12,60,8.9981,66
AB10422,9.84,12.12,60,8.9981,22
AB10423,9.84,12.12,60,11.0014,7
AB10424,9.84,12.12,70,11.0014,10
AB10425,9.02,11.365,69,8.9981,17
AB10426,9.02,11.365,69,8.9981,72
AB10427,10.66,12.88,60,15.0013,90
AB10428,13.12,15.15,49,19.0012,218
AB10429,14.76,16.665,43,19.0012,299
AB10430,16.4,20.455,37,19.9995,410
AB10431,17.22,21.21,41,19.9995,464
AB10432,18.86,22.725,31,19.0012,501
AB10433,20.5,24.24,29,19.9995,487
AB10434,20.5,24.24,31,23.9994,509
AB10435,21.32,25,27,19.9995,498
AB10436,21.32,25,29,19.0012,389
AB10437,20.5,24.24,31,19.0012,258
AB10438,18.04,21.97,47,15.0013,171
AB10439,17.22,21.21,54,15.0013,147
AB10440,16.4,20.455,54,12.998,94
AB10441,16.4,20.455,50,11.0014,52
AB10442,15.58,19.695,54,12.998,24
AB10443,15.58,19.695,50,8.9981,10
AB10444,15.58,19.695,54,7.0015,9
AB10445,14.76,17.425,50,8.9981,2
AB10446,13.94,16.665,61,12.998,3
AB10447,13.94,16.665,61,12.998,16
AB10448,13.94,17.425,57,7.0015,88
AB10449,13.94,17.425,53,7.0015,268
AB10450,13.94,16.665,61,8.9981,564
AB10451,15.58,19.695,54,11.0014,281
AB10452,16.4,20.455,50,15.0013,137
AB10453,18.04,21.97,44,15.0013,150
AB10454,19.68,23.485,39,15.0013,221
AB10455,22.14,25.76,32,16.9979,250
AB10456,23.78,27.275,32,19.0012,221
AB10457,22.96,26.515,40,8.9981,233
AB10458,25.42,31.06,35,30.0026,332
AB10459,25.42,31.06,38,27.9993,644
AB10460,24.6,31.06,43,12.998,712
AB10461,22.96,26.515,49,15.0013,446
AB10462,22.96,26.515,49,15.0013,286
AB10463,22.14,25.76,56,15.0013,205
AB10464,22.96,26.515,56,15.0013,133
AB10465,22.96,26.515,56,15.0013,63
AB10466,22.96,26.515,52,12.998,26
AB10467,21.32,25,59,15.0013,16
AB10468,21.32,25,72,19.9995,1
AB10469,21.32,25,72,19.9995,2
AB10470,18.86,22.725,82,12.998,1
AB10471,18.86,22.725,82,12.998,24
AB10472,18.86,22.725,82,12.998,113
AB10473,18.86,22.725,82,19.0012,308
AB10474,18.86,22.725,82,19.0012,593
AB10475,19.68,23.485,82,19.0012,342
AB10476,21.32,25,77,15.0013,143
AB10477,22.14,25.76,73,19.0012,219
AB10478,24.6,30.305,60,19.0012,244
AB10479,24.6,30.305,60,26.0027,233
AB10480,26.24,31.06,53,22.0028,212
AB10481,28.7,31.82,39,15.0013,264
AB10482,29.52,32.575,34,26.0027,365
AB10483,28.7,31.82,37,7.0015,676
AB10484,28.7,31.82,34,19.9995,734
AB10485,26.24,31.06,47,15.0013,479
AB10486,24.6,31.06,49,11.0014,351
AB10487,23.78,27.275,56,7.0015,244
AB10488,22.96,26.515,60,6.0032,170
AB10489,22.96,26.515,56,8.9981,87
AB10490,22.14,25.76,60,7.0015,39
AB10491,21.32,25,63,6.0032,27
AB10492,20.5,24.24,68,12.998,2
AB10493,19.68,23.485,72,12.998,4
AB10494,19.68,23.485,67,6.0032,5
AB10495,18.04,21.97,82,8.9981,27
AB10496,18.04,21.97,82,6.0032,121
AB10497,18.04,21.97,82,7.0015,368
AB10498,18.04,21.97,82,0,662
AB10499,21.32,25,68,0,351
AB10500,22.96,26.515,56,7.0015,188
AB10501,25.42,31.06,41,11.0014,220
AB10502,26.24,31.06,29,0,267
AB10503,27.06,31.06,27,15.0013,254
AB10504,28.7,31.82,23,22.0028,224
AB10505,28.7,31.82,24,0,283
AB10506,29.52,31.82,25,12.998,356
AB10507,28.7,31.82,28,6.0032,782
AB10508,28.7,31.82,32,0,749
AB10509,26.24,31.06,33,11.0014,472
AB10510,25.42,31.06,35,7.0015,330
AB10511,24.6,31.06,40,6.0032,288
AB10512,21.32,25,55,8.9981,202
AB10513,22.96,26.515,43,11.0014,91
AB10514,22.14,25.76,49,8.9981,60
AB10515,20.5,24.24,59,7.0015,23
AB10516,20.5,24.24,59,0,19
AB10517,20.5,24.24,63,0,7
AB10518,18.04,21.97,77,7.0015,14
AB10519,18.86,22.725,67,0,26
AB10520,18.04,21.97,72,6.0032,117
AB10521,18.04,21.97,72,6.0032,381
AB10522,18.04,21.97,77,7.0015,623
AB10523,19.68,23.485,77,6.0032,315
AB10524,21.32,25,68,7.0015,164
AB10525,22.96,26.515,60,8.9981,211
AB10526,25.42,31.06,50,8.9981,265
AB10527,27.06,31.06,41,6.0032,273
AB10528,29.52,32.575,30,7.0015,258
AB10529,29.52,32.575,32,15.0013,287
AB10530,29.52,32.575,37,26.0027,426
AB10531,28.7,31.82,39,16.9979,713
AB10532,27.06,31.06,44,19.0012,746
AB10533,26.24,31.06,50,12.998,425
AB10534,23.78,27.275,60,23.9994,330
AB10535,22.14,25.76,68,19.0012,243
AB10536,21.32,25,68,8.9981,169
AB10537,19.68,23.485,72,12.998,97
AB10538,18.04,21.97,77,16.9979,57
AB10539,17.22,21.21,82,22.0028,26
AB10540,17.22,21.21,82,12.998,4
AB10541,16.4,20.455,87,19.0012,3
AB10542,16.4,20.455,87,16.9979,3
AB10543,16.4,20.455,87,15.0013,32
AB10544,16.4,20.455,87,11.0014,99
AB10545,16.4,20.455,87,12.998,278
AB10546,16.4,20.455,87,15.0013,562
AB10547,17.22,21.21,82,0,312
AB10548,16.4,20.455,87,6.0032,180
AB10549,18.04,21.97,77,0,207
AB10550,18.04,21.97,82,8.9981,294
AB10551,18.86,22.725,77,6.0032,260
AB10552,19.68,23.485,72,0,202
AB10553,18.86,22.725,82,7.0015,107
AB10554,19.68,23.485,77,0,129
AB10555,19.68,23.485,82,6.0032,258
AB10556,19.68,23.485,82,6.0032,408
AB10557,18.86,22.725,88,0,296
AB10558,18.86,22.725,88,0,235
AB10559,18.04,21.97,94,0,152
AB10560,18.04,21.97,94,0,148
AB10561,18.04,21.97,94,0,126
AB10562,18.04,21.97,94,6.0032,100
AB10563,18.04,21.97,94,0,69
AB10564,18.04,21.97,88,0,42
AB10565,18.04,21.97,88,0,26
AB10566,17.22,21.21,94,0,2
AB10567,17.22,21.21,94,6.0032,8
AB10568,17.22,21.21,94,12.998,30
AB10569,16.4,20.455,100,8.9981,86
AB10570,17.22,21.21,94,7.0015,218
AB10571,18.04,21.97,88,6.0032,321
AB10572,20.5,24.24,77,6.0032,443
AB10573,21.32,25,77,8.9981,585
AB10574,22.96,26.515,68,11.0014,651
AB10575,24.6,30.305,60,7.0015,686
AB10576,25.42,31.06,53,6.0032,690
AB10577,26.24,31.06,53,8.9981,679
AB10578,26.24,31.06,50,0,685
AB10579,26.24,31.06,50,8.9981,648
AB10580,25.42,31.06,57,19.9995,560
AB10581,23.78,27.275,64,19.0012,417
AB10582,22.96,26.515,64,12.998,271
AB10583,22.14,25.76,68,11.0014,223
AB10584,22.14,25.76,68,0,211
AB10585,20.5,24.24,77,11.0014,185
AB10586,18.86,22.725,88,12.998,107
AB10587,18.86,22.725,82,8.9981,113
AB10588,18.86,22.725,82,7.0015,56
AB10589,18.04,21.97,88,8.9981,18
AB10590,17.22,21.21,94,11.0014,14
AB10591,16.4,20.455,94,7.0015,6
AB10592,16.4,20.455,94,7.0015,11
AB10593,17.22,21.21,88,11.0014,42
AB10594,17.22,21.21,88,7.0015,96
AB10595,17.22,21.21,88,6.0032,178
AB10596,17.22,21.21,88,7.0015,351
AB10597,18.04,21.97,82,11.0014,368
AB10598,18.04,21.97,88,8.9981,503
AB10599,18.86,22.725,82,11.0014,544
AB10600,20.5,24.24,77,6.0032,521
AB10601,22.14,25.76,68,6.0032,554
AB10602,22.14,25.76,73,6.0032,541
AB10603,22.96,26.515,64,6.0032,541
AB10604,22.96,26.515,64,11.0014,459
AB10605,22.96,26.515,64,11.0014,352
AB10606,21.32,25,77,8.9981,198
AB10607,21.32,25,72,6.0032,173
AB10608,20.5,24.24,77,7.0015,100
AB10609,19.68,23.485,82,11.0014,46
AB10610,19.68,23.485,82,7.0015,23
AB10611,18.86,22.725,88,7.0015,15
AB10612,18.86,22.725,88,11.0014,8
AB10613,18.86,22.725,88,6.0032,2
AB10614,18.04,21.97,94,0,3
AB10615,18.04,21.97,94,0,31
AB10616,18.86,22.725,88,8.9981,120
AB10617,18.86,22.725,88,12.998,354
AB10618,18.86,22.725,88,7.0015,579
AB10619,20.5,24.24,72,11.0014,331
AB10620,21.32,25,72,8.9981,184
AB10621,22.96,26.515,68,11.0014,201
AB10622,24.6,30.305,64,16.9979,282
AB10623,25.42,30.305,61,16.9979,263
AB10624,26.24,31.06,57,12.998,260
AB10625,26.24,31.06,57,15.0013,286
AB10626,27.06,31.06,50,15.0013,385
AB10627,26.24,31.06,53,15.0013,721
AB10628,26.24,31.06,57,16.9979,801
AB10629,25.42,30.305,61,15.0013,549
AB10630,24.6,30.305,64,15.0013,330
AB10631,24.6,30.305,64,11.0014,223
AB10632,22.96,26.515,73,11.0014,148
AB10633,22.96,26.515,78,8.9981,54
AB10634,22.96,26.515,78,6.0032,29
AB10635,22.14,25.76,88,0,15
AB10636,22.14,25.76,88,6.0032,10
AB10637,22.14,25.76,88,0,3
AB10638,21.32,25,88,8.9981,6
AB10639,21.32,25,94,0,20
AB10640,21.32,25,94,11.0014,100
AB10641,21.32,25,94,15.0013,170
AB10642,21.32,25,88,7.0015,516
AB10643,22.14,25.76,88,11.0014,325
AB10644,22.14,25.76,88,12.998,163
AB10645,23.78,27.275,83,8.9981,230
AB10646,24.6,28.79,78,16.9979,261
AB10647,24.6,28.79,78,12.998,284
AB10648,24.6,29.545,73,11.0014,248
AB10649,25.42,30.305,69,7.0015,244
AB10650,25.42,30.305,66,15.0013,431
AB10651,24.6,29.545,73,12.998,750
AB10652,24.6,29.545,69,16.9979,801
AB10653,23.78,27.275,73,8.9981,555
AB10654,23.78,27.275,68,6.0032,377
AB10655,22.96,26.515,73,0,277
AB10656,22.14,25.76,77,0,188
AB10657,21.32,25,83,0,90
AB10658,21.32,25,88,0,33
AB10659,21.32,25,83,6.0032,26
AB10660,20.5,24.24,88,8.9981,10
AB10661,20.5,24.24,88,12.998,8
AB10662,20.5,24.24,88,8.9981,4
AB10663,20.5,24.24,88,8.9981,39
AB10664,19.68,23.485,94,15.0013,149
AB10665,19.68,23.485,94,12.998,372
AB10666,19.68,23.485,94,7.0015,535
AB10667,20.5,24.24,88,11.0014,293
AB10668,21.32,25,83,11.0014,154
AB10669,21.32,25,83,11.0014,192
AB10670,22.14,25.76,77,0,229
AB10671,22.14,25.76,83,0,303
AB10672,22.96,26.515,78,0,225
AB10673,22.96,26.515,78,0,243
AB10674,23.78,27.275,73,0,378
AB10675,24.6,29.545,69,6.0032,729
AB10676,24.6,29.545,69,0,779
AB10677,24.6,30.305,64,0,582
AB10678,22.96,26.515,78,6.0032,374
AB10679,22.14,25.76,83,7.0015,251
AB10680,21.32,25,83,11.0014,197
AB10681,22.14,25.76,77,0,125
AB10682,21.32,25,83,6.0032,41
AB10683,21.32,25,83,6.0032,30
AB10684,21.32,25,83,6.0032,6
AB10685,21.32,25,83,6.0032,7
AB10686,19.68,23.485,100,6.0032,6
AB10687,19.68,23.485,100,6.0032,34
AB10688,19.68,23.485,100,6.0032,136
AB10689,19.68,23.485,100,6.0032,361
AB10690,20.5,24.24,94,6.0032,649
AB10691,20.5,24.24,94,6.0032,318
AB10692,20.5,24.24,100,6.0032,142
AB10693,21.32,25,94,0,219
AB10694,22.14,25.76,88,12.998,272
AB10695,23.78,27.275,78,6.0032,298
AB10696,24.6,29.545,73,7.0015,257
AB10697,25.42,30.305,69,12.998,304
AB10698,26.24,30.305,65,12.998,425
AB10699,27.06,31.06,65,11.0014,810
AB10700,27.06,31.06,65,11.0014,801
AB10701,27.06,31.06,61,0,586
AB10702,25.42,29.545,73,19.0012,424
AB10703,23.78,27.275,78,11.0014,374
AB10704,22.96,26.515,83,12.998,220
AB10705,22.96,26.515,83,6.0032,151
AB10706,22.96,26.515,83,0,95
AB10707,22.14,25.76,88,0,50
AB10708,22.14,25.76,88,6.0032,32
AB10709,21.32,25,88,7.0015,10
AB10710,20.5,24.24,94,7.0015,3
AB10711,20.5,24.24,94,0,34
AB10712,20.5,24.24,88,0,116
AB10713,20.5,24.24,93,8.9981,346
AB10714,20.5,24.24,94,8.9981,662
AB10715,21.32,25,90,6.0032,380
AB10716,22.96,26.515,88,7.0015,275
AB10717,25.42,29.545,73,7.0015,318
AB10718,27.06,31.06,61,15.0013,471
AB10719,28.7,32.575,48,0,428
AB10720,29.52,32.575,42,7.0015,432
AB10721,29.52,32.575,42,8.9981,472
AB10722,29.52,32.575,42,11.0014,589
AB10723,29.52,32.575,42,11.0014,957
AB10724,28.7,31.82,45,11.0014,830
AB10725,27.06,31.06,50,12.998,686
AB10726,27.06,31.06,47,8.9981,445
AB10727,25.42,31.06,53,7.0015,284
AB10728,24.6,30.305,64,19.0012,271
AB10729,24.6,29.545,69,16.9979,176
AB10730,23.78,27.275,68,0,156
AB10731,22.96,26.515,73,6.0032,128
AB10732,22.14,25.76,77,7.0015,69
AB10733,22.14,25.76,77,7.0015,32
AB10734,21.32,25,83,6.0032,7
AB10735,21.32,25,83,11.0014,4
AB10736,21.32,25,83,11.0014,28
AB10737,20.5,24.24,88,8.9981,70
AB10738,20.5,24.24,94,12.998,154
AB10739,21.32,25,83,8.9981,249
AB10740,21.32,25,88,12.998,345
AB10741,20.5,24.24,94,12.998,273
AB10742,21.32,25,94,15.0013,183
AB10743,21.32,25,94,16.9979,196
AB10744,21.32,25,88,23.9994,223
AB10745,20.5,24.24,94,27.9993,290
AB10746,20.5,24.24,94,19.9995,177
AB10747,20.5,24.24,88,15.0013,115
AB10748,18.86,22.725,94,15.0013,137
AB10749,18.86,22.725,94,8.9981,133
AB10750,18.04,21.97,100,12.998,111
AB10751,18.04,21.97,100,12.998,104
AB10752,18.04,21.97,100,16.9979,83
AB10753,18.04,21.97,94,19.0012,105
AB10754,18.04,21.97,94,19.0012,80
AB10755,17.22,21.21,100,16.9979,89
AB10756,17.22,21.21,100,19.9995,35
AB10757,17.22,21.21,94,19.9995,18
AB10758,17.22,21.21,94,22.0028,8
AB10759,16.4,20.455,100,16.9979,6
AB10760,16.4,20.455,100,16.9979,18
AB10761,16.4,20.455,94,22.0028,39
AB10762,16.4,20.455,94,22.0028,89
AB10763,16.4,20.455,94,16.9979,118
AB10764,16.4,20.455,87,22.0028,250
AB10765,16.4,20.455,94,16.9979,323
AB10766,16.4,20.455,94,15.0013,360
AB10767,17.22,21.21,88,11.0014,367
AB10768,18.04,21.97,88,11.0014,414
AB10769,18.04,21.97,88,12.998,421
AB10770,19.68,23.485,77,0,492
AB10771,20.5,24.24,72,6.0032,419
AB10772,20.5,24.24,72,6.0032,491
AB10773,20.5,24.24,72,16.9979,375
AB10774,19.68,23.485,77,15.0013,259
AB10775,19.68,23.485,77,11.0014,149
AB10776,18.86,22.725,82,8.9981,111
AB10777,19.68,23.485,82,8.9981,65
AB10778,19.68,23.485,82,11.0014,33
AB10779,19.68,23.485,82,16.9979,28
AB10780,18.86,22.725,88,15.0013,20
AB10781,18.86,22.725,82,12.998,1
AB10782,18.04,21.97,82,11.0014,4
AB10783,18.04,21.97,77,11.0014,36
AB10784,17.22,21.21,82,12.998,117
AB10785,18.04,21.97,72,12.998,370
AB10786,18.04,21.97,62,15.0013,657
AB10787,18.86,22.725,47,19.0012,282
AB10788,20.5,24.24,36,39.0007,153
AB10789,19.68,23.485,31,39.0007,178
AB10790,19.68,23.485,33,35.0008,279
AB10791,19.68,23.485,29,46.0022,301
AB10792,19.68,23.485,33,30.0026,217
AB10793,19.68,23.485,29,40.9973,223
AB10794,19.68,23.485,25,43.0006,305
AB10795,18.86,22.725,24,30.0026,664
AB10796,18.04,21.97,26,30.0026,684
AB10797,17.22,21.21,24,23.9994,458
AB10798,16.4,20.455,26,35.0008,221
AB10799,15.58,19.695,25,32.9975,186
AB10800,14.76,16.665,25,23.9994,93
AB10801,13.94,14.395,25,35.0008,48
AB10802,13.12,14.395,26,35.0008,10
AB10803,12.3,13.635,26,31.0009,5
AB10804,10.66,11.365,30,19.9995,7
AB10805,10.66,11.365,30,22.0028,4
AB10806,9.84,10.605,32,23.9994,3
AB10807,9.02,10.605,37,19.0012,17
AB10808,9.02,11.365,37,12.998,101
AB10809,9.02,11.365,37,12.998,286
AB10810,9.02,10.605,37,19.9995,581
AB10811,9.84,11.365,38,12.998,267
AB10812,10.66,12.88,35,15.0013,138
AB10813,12.3,15.15,31,11.0014,175
AB10814,13.12,15.91,31,11.0014,220
AB10815,14.76,17.425,27,0,211
AB10816,16.4,20.455,24,8.9981,184
AB10817,17.22,21.21,20,0,200
AB10818,17.22,21.21,20,0,305
AB10819,18.04,21.97,16,0,614
AB10820,17.22,21.21,17,6.0032,644
AB10821,17.22,21.21,17,0,417
AB10822,17.22,21.21,17,6.0032,294
AB10823,14.76,17.425,37,11.0014,221
AB10824,14.76,17.425,37,8.9981,134
AB10825,14.76,17.425,37,12.998,64
AB10826,14.76,16.665,40,19.0012,30
AB10827,14.76,16.665,46,19.9995,8
AB10828,13.94,15.15,49,19.9995,3
AB10829,13.94,15.15,42,22.0028,5
AB10830,14.76,16.665,43,19.9995,1
AB10831,14.76,16.665,43,19.9995,40
AB10832,14.76,16.665,46,23.9994,115
AB10833,14.76,16.665,46,22.0028,358
AB10834,15.58,19.695,46,23.9994,658
AB10835,16.4,20.455,43,30.0026,314
AB10836,18.86,22.725,41,27.9993,173
AB10837,20.5,24.24,42,26.0027,222
AB10838,22.14,25.76,39,23.9994,268
AB10839,22.96,26.515,43,22.0028,273
AB10840,25.42,31.06,38,23.9994,221
AB10841,25.42,31.06,41,19.9995,199
AB10842,25.42,31.06,43,6.0032,221
AB10843,24.6,30.305,60,15.0013,604
AB10844,24.6,30.305,60,15.0013,641
AB10845,24.6,31.06,56,12.998,456
AB10846,24.6,31.06,56,19.9995,362
AB10847,23.78,27.275,60,16.9979,261
AB10848,22.96,26.515,64,8.9981,172
AB10849,22.14,25.76,68,8.9981,93
AB10850,22.14,25.76,68,12.998,48
AB10851,22.96,26.515,60,8.9981,33
AB10852,24.6,30.305,28,19.9995,6
AB10853,23.78,27.275,28,16.9979,5
AB10854,21.32,25,36,16.9979,9
AB10855,20.5,24.24,45,15.0013,32
AB10856,18.86,22.725,59,16.9979,117
AB10857,18.86,22.725,51,23.9994,367
AB10858,18.86,22.725,47,27.9993,654
AB10859,19.68,23.485,48,27.9993,321
AB10860,18.86,22.725,47,30.0026,166
AB10861,20.5,24.24,45,27.9993,220
AB10862,20.5,24.24,42,32.9975,292
AB10863,18.86,22.725,44,22.0028,273
AB10864,20.5,24.24,42,23.9994,238
AB10865,21.32,25,39,23.9994,307
AB10866,21.32,25,36,22.0028,388
AB10867,21.32,25,38,26.0027,703
AB10868,20.5,24.24,39,19.9995,681
AB10869,19.68,23.485,39,19.0012,468
AB10870,18.86,22.725,38,19.9995,335
AB10871,18.04,21.97,44,19.0012,224
AB10872,17.22,21.21,44,19.0012,152
AB10873,17.22,21.21,47,19.9995,94
AB10874,16.4,20.455,47,19.9995,59
AB10875,15.58,19.695,50,19.0012,27
AB10876,14.76,16.665,53,19.9995,7
AB10877,13.94,16.665,61,8.9981,7
AB10878,13.94,17.425,53,6.0032,2
AB10879,13.12,16.665,61,6.0032,26
AB10880,13.12,16.665,57,8.9981,86
AB10881,13.12,15.91,57,11.0014,289
AB10882,13.12,15.91,66,11.0014,593
AB10883,13.94,16.665,57,11.0014,321
AB10884,14.76,18.18,57,7.0015,187
AB10885,14.76,18.94,53,0,201
AB10886,15.58,19.695,54,0,270
AB10887,16.4,20.455,50,0,242
AB10888,16.4,20.455,54,0,229
AB10889,17.22,21.21,54,0,280
AB10890,16.4,20.455,62,19.0012,367
AB10891,16.4,20.455,62,15.0013,606
AB10892,17.22,21.21,54,12.998,560
AB10893,16.4,20.455,62,15.0013,395
AB10894,16.4,20.455,62,11.0014,209
AB10895,15.58,19.695,66,8.9981,220
AB10896,14.76,17.425,71,11.0014,153
AB10897,14.76,18.94,71,0,123
AB10898,15.58,19.695,82,12.998,92
AB10899,16.4,20.455,76,12.998,82
AB10900,17.22,21.21,77,16.9979,69
AB10901,16.4,20.455,82,16.9979,31
AB10902,17.22,21.21,77,27.9993,8
AB10903,16.4,20.455,82,15.0013,5
AB10904,14.76,17.425,87,11.0014,23
AB10905,14.76,17.425,87,11.0014,44
AB10906,14.76,17.425,87,12.998,145
AB10907,16.4,20.455,76,12.998,223
AB10908,16.4,20.455,76,8.9981,313
AB10909,18.86,22.725,72,8.9981,463
AB10910,19.68,23.485,67,0,621
AB10911,22.14,25.76,60,8.9981,638
AB10912,20.5,24.24,63,16.9979,551
AB10913,21.32,25,59,19.0012,605
AB10914,20.5,24.24,63,19.9995,535
AB10915,19.68,23.485,67,27.9993,543
AB10916,18.04,21.97,72,31.0009,341
AB10917,17.22,21.21,71,30.0026,284
AB10918,16.4,20.455,71,22.0028,208
AB10919,16.4,20.455,71,22.0028,143
AB10920,15.58,19.695,71,16.9979,156
AB10921,14.76,16.665,76,19.0012,112
AB10922,14.76,16.665,76,16.9979,67
AB10923,14.76,17.425,76,11.0014,62
AB10924,14.76,17.425,76,11.0014,81
AB10925,13.94,16.665,81,8.9981,25
AB10926,13.94,17.425,81,6.0032,12
AB10927,13.94,17.425,81,6.0032,18
AB10928,14.76,17.425,76,8.9981,97
AB10929,14.76,17.425,71,8.9981,84
AB10930,14.76,18.18,76,6.0032,125
AB10931,14.76,17.425,81,8.9981,275
AB10932,16.4,20.455,71,7.0015,360
AB10933,16.4,20.455,71,12.998,451
AB10934,17.22,21.21,67,15.0013,445
AB10935,18.04,21.97,62,12.998,464
AB10936,19.68,23.485,55,15.0013,561
AB10937,20.5,24.24,55,16.9979,573
AB10938,21.32,25,52,16.9979,511
AB10939,21.32,25,55,19.0012,555
AB10940,21.32,25,52,19.9995,432
AB10941,21.32,25,55,15.0013,346
AB10942,20.5,24.24,59,15.0013,232
AB10943,20.5,24.24,59,11.0014,134
AB10944,20.5,24.24,63,7.0015,68
AB10945,18.86,22.725,72,0,63
AB10946,18.04,21.97,82,7.0015,17
AB10947,17.22,21.21,88,6.0032,5
AB10948,18.04,21.97,94,8.9981,5
AB10949,16.4,20.455,76,32.9975,4
AB10950,16.4,20.455,76,32.9975,24
AB10951,14.76,15.91,71,31.0009,110
AB10952,13.94,15.15,66,26.0027,306
AB10953,14.76,16.665,57,22.0028,589
AB10954,15.58,19.695,54,23.9994,317
AB10955,16.4,20.455,50,35.0008,204
AB10956,17.22,21.21,47,30.0026,209
AB10957,18.04,21.97,44,30.0026,281
AB10958,18.86,22.725,36,19.9995,281
AB10959,18.86,22.725,31,27.9993,268
AB10960,19.68,23.485,33,27.9993,324
AB10961,20.5,24.24,34,22.0028,395
AB10962,20.5,24.24,29,19.0012,729
AB10963,20.5,24.24,27,16.9979,618
AB10964,20.5,24.24,27,16.9979,494
AB10965,18.86,22.725,31,11.0014,329
AB10966,18.86,22.725,28,8.9981,238
AB10967,17.22,21.21,44,12.998,123
AB10968,18.04,21.97,35,11.0014,66
AB10969,16.4,20.455,43,8.9981,33
AB10970,15.58,19.695,46,15.0013,11
AB10971,14.76,17.425,53,11.0014,5
AB10972,15.58,19.695,46,0,3
AB10973,13.12,16.665,66,6.0032,1
AB10974,13.12,16.665,66,6.0032,27
AB10975,12.3,15.91,61,6.0032,100
AB10976,13.12,16.665,66,6.0032,341
AB10977,13.94,18.18,57,0,604
AB10978,17.22,21.21,38,6.0032,408
AB10979,18.04,21.97,33,0,219
AB10980,19.68,23.485,23,0,258
AB10981,21.32,25,25,0,331
AB10982,22.96,26.515,19,16.9979,345
AB10983,22.96,26.515,21,15.0013,311
AB10984,24.6,29.545,20,12.998,316
AB10985,25.42,30.305,21,11.0014,485
AB10986,25.42,30.305,17,12.998,757
AB10987,24.6,30.305,26,11.0014,800
AB10988,22.96,26.515,26,7.0015,558
AB10989,22.96,26.515,24,8.9981,379
AB10990,22.14,25.76,45,0,243
AB10991,20.5,24.24,51,0,158
AB10992,20.5,24.24,59,0,79
AB10993,19.68,23.485,48,0,41
AB10994,18.86,22.725,59,0,11
AB10995,18.86,22.725,51,0,5
AB10996,18.04,21.97,58,6.0032,3
AB10997,17.22,21.21,67,6.0032,1
AB10998,17.22,21.21,67,6.0032,27
AB10999,17.22,21.21,58,0,126
AB11000,18.04,21.97,62,0,366
AB11001,18.04,21.97,72,7.0015,684
AB11002,19.68,23.485,55,8.9981,363
AB11003,22.14,25.76,45,8.9981,167
AB11004,24.6,31.06,43,23.9994,213
AB11005,24.6,31.06,46,27.9993,283
AB11006,24.6,31.06,46,16.9979,251
AB11007,25.42,31.06,46,12.998,258
AB11008,26.24,31.06,44,19.0012,268
AB11009,26.24,31.06,44,19.0012,390
AB11010,27.06,31.06,41,19.9995,744
AB11011,27.06,31.06,41,16.9979,759
AB11012,27.06,31.06,39,15.0013,494
AB11013,26.24,31.06,27,15.0013,372
AB11014,24.6,30.305,23,22.0028,298
AB11015,22.96,26.515,22,11.0014,181
AB11016,21.32,25,23,27.9993,131
AB11017,21.32,25,23,27.9993,45
AB11018,19.68,23.485,27,22.0028,13
AB11019,18.86,22.725,33,30.0026,18
AB11020,17.22,21.21,41,19.9995,5
AB11021,15.58,19.695,43,19.0012,1
AB11022,15.58,19.695,43,19.0012,29
AB11023,14.76,16.665,46,22.0028,126
AB11024,13.94,16.665,49,12.998,354
AB11025,14.76,17.425,46,15.0013,638
AB11026,16.4,20.455,37,16.9979,351
AB11027,17.22,21.21,35,19.0012,246
AB11028,17.22,21.21,38,15.0013,268
AB11029,18.04,21.97,33,0,276
AB11030,18.86,22.725,31,0,291
AB11031,18.86,22.725,33,11.0014,287
AB11032,20.5,24.24,31,7.0015,269
AB11033,20.5,24.24,31,12.998,402
AB11034,20.5,24.24,31,11.0014,822
AB11035,20.5,24.24,31,7.0015,698
AB11036,19.68,23.485,31,16.9979,487
AB11037,18.04,21.97,41,12.998,312
AB11038,17.22,21.21,47,12.998,234
AB11039,16.4,20.455,47,12.998,149
AB11040,16.4,20.455,50,8.9981,136
AB11041,16.4,20.455,43,0,61
AB11042,14.76,17.425,62,8.9981,38
AB11043,14.76,16.665,50,26.0027,11
AB11044,13.94,15.15,53,22.0028,8
AB11045,13.94,15.91,49,16.9979,5
AB11046,13.12,15.15,53,22.0028,23
AB11047,12.3,13.635,49,26.0027,80
AB11048,12.3,14.395,49,19.0012,246
AB11049,12.3,13.635,49,22.0028,508
AB11050,13.94,15.15,42,22.0028,376
AB11051,14.76,16.665,40,22.0028,238
AB11052,16.4,20.455,37,19.9995,291
AB11053,17.22,21.21,35,19.9995,337
AB11054,18.04,21.97,33,22.0028,411
AB11055,19.68,23.485,29,26.0027,490
AB11056,20.5,24.24,27,19.0012,537
AB11057,20.5,24.24,22,27.9993,536
AB11058,21.32,25,23,27.9993,655
AB11059,20.5,24.24,22,31.0009,484
AB11060,19.68,23.485,23,19.9995,412
AB11061,18.86,22.725,24,19.0012,252
AB11062,18.04,21.97,26,8.9981,190
AB11063,16.4,20.455,35,15.0013,158
AB11064,17.22,21.21,30,19.0012,113
AB11065,17.22,21.21,26,19.9995,94
AB11066,16.4,20.455,28,16.9979,69
AB11067,14.76,16.665,29,23.9994,36
AB11068,14.76,16.665,32,16.9979,28
AB11069,13.12,15.91,36,11.0014,7
AB11070,13.12,15.91,33,11.0014,2
AB11071,13.12,15.91,36,12.998,19
AB11072,13.12,15.15,33,19.0012,54
AB11073,13.94,15.91,34,16.9979,123
